org_id_a,org_id_b,name
GB-SC-SC029972,GB-COH-SC207403,MELDRUM AFTER SCHOOL KLUB
GB-SC-SC029979,GB-COH-SC205665,THE MOIRA ANDERSON FOUNDATION
GB-SC-SC029988,GB-COH-SC282229,COMMUNITY LED ACTION AND SUPPORT PROJECT
GB-SC-SC030004,GB-COH-SC199685,DISABILITY INFORMATION SCOTLAND
GB-SC-SC030014,GB-COH-SC378162,JURA HALL
GB-SC-SC030019,GB-COH-SC412325,THE GOOD SHEPHERD CENTRE BISHOPTON
GB-SC-SC030029,GB-COH-SC205596,SCOTTISH CHURCH HERITAGE RESEARCH LIMITED
GB-SC-SC030051,GB-COH-SC297963,WATCH US GROW
GB-SC-SC030083,GB-COH-SC206726,HAMILTON AFTER SCHOOL PROJECT
GB-SC-SC030092,GB-COH-SC385567,AYRSHIRE INDEPENDENT LIVING NETWORK
GB-SC-SC030113,GB-COH-SC206777,HEADWAY GLASGOW
GB-SC-SC030116,GB-COH-SC192812,CHUNG WAH TAO TAK TONG CHARITY COMPANY LIMITED
GB-SC-SC030131,GB-COH-SC280861,HOME-START GLASGOW SOUTH
GB-SC-SC030132,GB-COH-SC297772,INTEREST LINK BORDERS
GB-SC-SC030154,GB-COH-SC206325,URRAS NA HEARADH
GB-SC-SC030167,GB-COH-SC364588,KNOCKANDO WOOLMILL TRUST
GB-SC-SC030177,GB-COH-SC206581,PORT GLASGOW TRAINING INITIATIVE
GB-SC-SC030187,GB-COH-SC327973,DG VOICE
GB-SC-SC030189,GB-COH-SC226924,BASICS SCOTLAND
GB-SC-SC030207,GB-COH-SC207989,KYLE OF SUTHERLAND FISHERIES TRUST
GB-SC-SC030233,GB-COH-SC207985,INCLUDEM
GB-SC-SC030234,GB-COH-SC247744,LIVING MEMORY ASSOCIATION
GB-SC-SC030238,GB-COH-SC198517,SKYE AND KYLE RAIL DEVELOPMENT COMPANY
GB-SC-SC030260,GB-COH-SC362281,THE RAVEN TRUST
GB-SC-SC030266,GB-COH-SC384410,VOLUNTEER CENTRE EAST AYRSHIRE
GB-SC-SC030289,GB-COH-SC208829,MERCY CORPS EUROPE
GB-SC-SC030297,GB-COH-SC132048,ORKNEY HOMES TRUST LIMITED
GB-SC-SC030310,GB-COH-SC205629,CASSILTOUN TRUST
GB-SC-SC030317,GB-COH-SC208892,COLONSAY COMMUNITY DEVELOPMENT COMPANY
GB-SC-SC030322,GB-COH-SC209046,IONAD CHALUIM CHILLE ILE
GB-SC-SC030350,GB-COH-SC208883,ASSYNT LEISURE
GB-SC-SC030358,GB-COH-SC342646,GOVAN YOUTH INFORMATION PROJECT
GB-SC-SC030412,GB-COH-SC342212,WIGTOWNSHIRE COMMUNITY TRANSPORT LIMITED
GB-SC-SC030419,GB-COH-SC209751,FIELD OF DREAMS
GB-SC-SC030423,GB-COH-SC191466,TWEED FORUM LIMITED
GB-SC-SC030428,GB-COH-SC209819,COMRADES OF CHILDREN OVERSEAS
GB-SC-SC030452,GB-COH-SC209552,PRINCES EXCHANGE FOUNDATION
GB-SC-SC030459,GB-COH-SC210142,KILMADOCK DEVELOPMENT TRUST LIMITED
GB-SC-SC030472,GB-COH-SC209656,THE SALVESEN MINDROOM CENTRE
GB-SC-SC030476,GB-COH-SC210007,JOHNSTONE CASTLE LEARNING CENTRE
GB-SC-SC030477,GB-COH-SC231152,ARGYLL AND BUTE CITIZENS ADVICE BUREAU
GB-SC-SC030494,GB-COH-SC471285,NEW LIFE (ABERDEEN)
GB-SC-SC030497,GB-COH-SC203302,CROSS COUNTRY THEATRE COMPANY LIMITED
GB-SC-SC030516,GB-COH-SC280397,SCOTTISH LOVE IN ACTION
GB-SC-SC030533,GB-COH-SC256831,EDINBURGH & LOTHIANS OUT OF SCHOOL CARE NETWORK
GB-SC-SC030542,GB-COH-SC210878,SCOTTISH JEWISH ARCHIVES CENTRE
GB-SC-SC030547,GB-COH-SC211359,ASSOCIATION OF CHIEF OFFICERS OF SCOTTISH VOLUNTARY ORGANISATIONS
GB-SC-SC030558,GB-COH-SC248808,ISLAY DEVELOPMENT INITIATIVE LTD
GB-SC-SC030590,GB-COH-SC211012,WOOPLAW COMMUNITY WOODLANDS
GB-SC-SC030591,GB-COH-SC210628,DUNEDIN SCHOOL
GB-SC-SC030624,GB-COH-SC331390,HOME-START EDINBURGH WEST AND SOUTH WEST
GB-SC-SC030626,GB-COH-SC212660,MAXIE RICHARDS FOUNDATION
GB-SC-SC030650,GB-COH-SC443749,ARNISDALE AND LOCH HOURN COMMUNITY ASSOCIATION
GB-SC-SC030659,GB-COH-SC245227,NORTH YELL DEVELOPMENT COUNCIL
GB-SC-SC030677,GB-COH-SC212813,EPILEPSY CONNECTIONS
GB-SC-SC030693,GB-COH-SC280856,HOME-START WIGTOWNSHIRE
GB-SC-SC030703,GB-COH-SC212160,COLINTON COMMUNITY CONSERVATION TRUST LIMITED
GB-SC-SC030764,GB-COH-SC213445,HIGHLAND BLINDCRAFT
GB-SC-SC030765,GB-COH-SC213517,SIGHT ACTION
GB-SC-SC030788,GB-COH-SC375922,KINGSWAY COMMUNITY CONNECTIONS
GB-SC-SC030804,GB-COH-SC213778,ARK SERVICES LIMITED
GB-SC-SC030823,GB-COH-SC214081,MAYFIELD & EASTHOUSES YOUTH 2000 PROJECT
GB-SC-SC030841,GB-COH-SC211737,MID-ANNANDALE PLAYCARE
GB-SC-SC030892,GB-COH-SC214629,URRAS EAGLAIS NA H-AOIDHE
GB-SC-SC030904,GB-COH-SC214719,PENICUIK COMMUNITY EDUCATION ASSOCIATION
GB-SC-SC030910,GB-COH-SC219567,GREATER POLLOK CITIZENS ADVICE BUREAU
GB-SC-SC030932,GB-COH-SC212569,BARBARAVILLE IMPROVEMENT GROUP LIMITED
GB-SC-SC031022,GB-COH-SC214681,CARE & REPAIR FORUM SCOTLAND
GB-SC-SC031038,GB-COH-SC215330,MIDLOTHIAN SURE START
GB-SC-SC031057,GB-COH-SC215140,FLORA STEVENSON AFTER SCHOOL CLUB
GB-SC-SC031129,GB-COH-SC215929,GLOBALYELL LIMITED
GB-SC-SC031160,GB-COH-SC216172,FLOURISH HOUSE
GB-SC-SC031167,GB-COH-SC216974,DEAFBLIND SCOTLAND
GB-SC-SC031169,GB-COH-SC213864,AYRSHIRE HORTICULTURAL SOCIETY
GB-SC-SC031179,GB-COH-SC216090,CEOLAS UIBHIST LIMITED
GB-SC-SC031183,GB-COH-SC216225,BUCHAN DIAL-A-COMMUNITY BUS
GB-SC-SC031239,GB-COH-SC216096,RURAL HOUSING SCOTLAND
GB-SC-SC031247,GB-COH-SC216254,FIFE COAST AND COUNTRYSIDE TRUST
GB-SC-SC031251,GB-COH-SC216097,KILBARCHAN IMPROVEMENT PROJECTS
GB-SC-SC031261,GB-COH-SC216720,TWECHAR COMMUNITY ACTION
GB-SC-SC031415,GB-COH-SC217303,AL-MAKTOUM COLLEGE OF HIGHER EDUCATION
GB-SC-SC031462,GB-COH-SC393270,MARR AREA PARTNERSHIP
GB-SC-SC031487,GB-COH-SC217367,ROUTES TO WORK SOUTH
GB-SC-SC031494,GB-COH-SC359603,DUNURE HARBOUR COMMITTEE ASSOCIATION LIMITED
GB-SC-SC031498,GB-COH-SC352821,ECOLE ENTERPRISE
GB-SC-SC031521,GB-COH-SC190298,STORLANN NAISEANTA NA GAIDHLIG
GB-SC-SC031583,GB-COH-SC265641,INTERNATIONAL DEVELOPMENT EDUCATION ASSOCIATION SCOTLAND LIMITED
GB-SC-SC031594,GB-COH-SC217971,MEDIA SUPPORT PARTNERSHIP
GB-SC-SC031619,GB-COH-SC243492,INCLUSION SCOTLAND
GB-SC-SC031641,GB-COH-SC218852,TROSSACHS COMMUNITY TRUST
GB-SC-SC031653,GB-COH-SC219097,SCOTLAND'S LEARNING PARTNERSHIP
GB-SC-SC031668,GB-COH-SC188968,WEST LOTHIAN HOUSING PARTNERSHIP LIMITED
GB-SC-SC031694,GB-COH-SC401016,THE DESIGN SOCIETY
GB-SC-SC031729,GB-COH-SC211723,INVERNESS CALEDONIAN THISTLE TRUST LIMITED
GB-SC-SC031766,GB-COH-SC220260,BRAEVAL TRUST
GB-SC-SC031792,GB-COH-SC215385,FINDHORN COLLEGE
GB-SC-SC031799,GB-COH-SC220031,BAYS OF HARRIS CHARITABLE TRUST
GB-SC-SC031801,GB-COH-SC220153,HOSPICE IN MORAY LIMITED
GB-SC-SC031827,GB-COH-SC220549,JUBILEE SCOTLAND
GB-SC-SC031842,GB-COH-SC220474,JUMP CUT CREW
GB-SC-SC031862,GB-COH-SC213108,LOW GREEN & AYR SEAFRONT TRUST LIMITED
GB-SC-SC031869,GB-COH-SC220687,DANCEHAVEN
GB-SC-SC031893,GB-COH-SC243392,DISABILITY EQUALITY SCOTLAND
GB-SC-SC031906,GB-COH-SC221103,PARENTS ACTION GROUP (PLAYCARE OUT OF SCHOOL CARE)
GB-SC-SC031919,GB-COH-SC218658,SCOTTISH CROFTING FEDERATION
GB-SC-SC031920,GB-COH-SC220448,HIGHLAND AND ISLANDS SOCIETY FOR BLIND PEOPLE
GB-SC-SC031921,GB-COH-SC387578,THE DASH CLUB
GB-SC-SC031960,GB-COH-SC221598,GOOD MORNING PROJECT LIMITED
GB-SC-SC031991,GB-COH-SC244816,DUMFRIES AND GALLOWAY CANINE RESCUE CENTRE
GB-SC-SC032003,GB-COH-SC221005,WEST DUNBARTONSHIRE COUNCIL FOR VOLUNTARY SERVICES
GB-SC-SC032044,GB-COH-SC222035,HISTORIC SCOTLAND FOUNDATION
GB-SC-SC032047,GB-COH-SC259718,SHAWBOST OLD SCHOOL TRUST
GB-SC-SC032051,GB-COH-SC231988,CROSSROADS (NORTH ARGYLL) CARE ATTENDANT SCHEME
GB-SC-SC032130,GB-COH-SC222783,THE HAVEN CARING COUNSELLING COMMUNICATION CENTRE
GB-SC-SC032151,GB-COH-SC223028,CROWN CORNER CLUB
GB-SC-SC032157,GB-COH-SC222764,PORT ELLEN HARBOUR ASSOCIATION LIMITED
GB-SC-SC032161,GB-COH-SC223197,INVERCLYDE LEISURE
GB-SC-SC032184,GB-COH-SC220037,GAIRLOCH & LOCH EWE ACTION FORUM
GB-SC-SC032200,GB-COH-SC347254,KERITH COUNSELLING SERVICE LIMITED
GB-SC-SC032226,GB-COH-SC217688,DUNDEE NORTH LAW CENTRE
GB-SC-SC032229,GB-COH-SC366264,FINGASK FOLLIES
GB-SC-SC032231,GB-COH-SC280860,HOME-START RENFREWSHIRE AND INVERCLYDE
GB-SC-SC032295,GB-COH-SC437242,COMANN NA MARA
GB-SC-SC032327,GB-COH-SC224402,EMMS INTERNATIONAL
GB-SC-SC032343,GB-COH-SC224419,OCHRE - A NATIONAL CANCER CHARITY
GB-SC-SC032387,GB-COH-SC285959,SGOIL AN IOCHDAIR AGUS A'CHOIMHEARSNACHD
GB-SC-SC032390,GB-COH-SC224728,PREGNANCY AND PARENTS CENTRE
GB-SC-SC032418,GB-COH-SC220855,LINKLIVING LIMITED
GB-SC-SC032430,GB-COH-SC225422,IMPACT ARTS (PROJECTS) LIMITED
GB-SC-SC032471,GB-COH-SC335205,LIGHTHOUSE CENTRAL
GB-SC-SC032484,GB-COH-SC263629,ROADS PROJECT
GB-SC-SC032486,GB-COH-SC224963,HYNDLAND AFTER SCHOOL CLUB
GB-SC-SC032506,GB-COH-SC225041,FAMILIES FIRST - ST ANDREWS
GB-SC-SC032510,GB-COH-SC225661,EMMS NAZARETH
GB-SC-SC032523,GB-COH-SC226224,AUCHENBACK ACTIVE LIMITED
GB-SC-SC032530,GB-COH-SC350951,EVERGREEN HOME SUPPORT
GB-SC-SC032531,GB-COH-SC224956,BOAT OF GARTEN COMMUNITY COMPANY
GB-SC-SC032533,GB-COH-SC224718,KIRRIEMUIR DAY CARE LIMITED
GB-SC-SC032541,GB-COH-SC226366,GLASGOW REPERTORY COMPANY
GB-SC-SC032549,GB-COH-SC225702,SOUTH LANARKSHIRE LEISURE AND CULTURE LIMITED
GB-SC-SC032582,GB-COH-SC226126,LEWIS CAR CLUB
GB-SC-SC032589,GB-COH-SC226571,DISABLED PERSONS HOUSING SERVICE (FIFE) LIMITED
GB-SC-SC032654,GB-COH-SC227276,HEALTHY N HAPPY
GB-SC-SC032657,GB-COH-SC433896,COMMUNITY CHURCH EDINBURGH
GB-SC-SC032662,GB-COH-SC227548,SCOTTISH YOUTH PARLIAMENT
GB-SC-SC032663,GB-COH-SC227515,HYZONE LIMITED
GB-SC-SC032664,GB-COH-SC227767,DALAVICH IMPROVEMENT GROUP
GB-SC-SC032678,GB-COH-SC298278,DOGSTAR THEATRE COMPANY
GB-SC-SC032688,GB-COH-SC226988,GALLOWAY COMMUNITY TRAINING PROJECT LIMITED
GB-SC-SC032702,GB-COH-SC265190,SCOTS MUSIC GROUP
GB-SC-SC032713,GB-COH-SC265336,DUNLOP AND LUGTON PARK ASSOCIATION
GB-SC-SC032721,GB-COH-SC307393,TAYSIDE HEALTHCARE ARTS TRUST
GB-SC-SC032729,GB-COH-SC227931,COMMUNITY LINKS (SOUTH LANARKSHIRE)
GB-SC-SC032731,GB-COH-SC214916,AN LOCHRAN
GB-SC-SC032736,GB-COH-SC280855,HOME-START GLASGOW NORTH AND NORTH LANARKSHIRE
GB-SC-SC032754,GB-COH-SC228298,ORIGIN SCOTLAND
GB-SC-SC032765,GB-COH-SC228567,GLENRINNES COMMUNITY CENTRE
GB-SC-SC032778,GB-COH-SC227429,KINGSBURGH FOREST TRUST
GB-SC-SC032802,GB-COH-SC287815,KINELLAR COMMUNITY ASSOCIATION
GB-SC-SC032822,GB-COH-SC227929,ANAGACH WOODS TRUST
GB-SC-SC032826,GB-COH-SC227535,COMMUNICADO PRODUCTIONS LIMITED
GB-SC-SC032830,GB-COH-SC248473,VOLUNTARY ACTION ANGUS
GB-SC-SC032833,GB-COH-SC225920,FURNITURE PLUS LIMITED
GB-SC-SC032923,GB-COH-SC228145,POORBOY LIMITED
GB-SC-SC032924,GB-COH-SC229012,LOMOND AND CLYDE CARE & REPAIR LIMITED
GB-SC-SC032934,GB-COH-SC229753,COMMUNITY LINKS SCOTLAND
GB-SC-SC032942,GB-COH-SC229825,BANK OF SCOTLAND FOUNDATION
GB-SC-SC032948,GB-COH-SC229139,OFFSHORE TRAINING FOUNDATION
GB-SC-SC032949,GB-COH-SC234872,WHITEINCH COMMUNITY ASSOCIATION
GB-SC-SC033000,GB-COH-SC226780,SUTHERLAND AGRICULTURAL SOCIETY SHOW LIMITED
GB-SC-SC033050,GB-COH-SC327459,FIFE RAPE AND SEXUAL ASSAULT CENTRE
GB-SC-SC033068,GB-COH-SC230928,DRUMCHAPEL L.I.F.E.
GB-SC-SC033071,GB-COH-SC230927,CANTILENA FESTIVAL ON ISLAY
GB-SC-SC033096,GB-COH-SC231402,DUNNET FORESTRY TRUST
GB-SC-SC033111,GB-COH-SC322054,GETTING BETTER TOGETHER LTD
GB-SC-SC033112,GB-COH-SC220936,FRONTIER SCIENCE (SCOTLAND) LIMITED
GB-SC-SC033118,GB-COH-SC247396,DOGS AGAINST DRUGS (IN MEMORY OF JOHN)
GB-SC-SC033119,GB-COH-SC230868,KILLIN CARE TRUST
GB-SC-SC033128,GB-COH-SC230069,GORDON COMMUNITY WOODLAND TRUST
GB-SC-SC033138,GB-COH-SC227835,SOLAR BEAR LIMITED
GB-SC-SC033139,GB-COH-SC231069,BARON COURTS OF PRESTOUNGRANGE & DOLPHINSTOUN LIMITED
GB-SC-SC033142,GB-COH-SC232125,EAST RENFREWSHIRE CARERS
GB-SC-SC033157,GB-COH-SC230947,LOMOND AND ARGYLL ADVOCACY SERVICE
GB-SC-SC033175,GB-COH-SC240392,STRACHUR & DISTRICT COMMUNITY DEVELOPMENT COMPANY LIMITED
GB-SC-SC033180,GB-COH-SC232047,THE GLENCOE TRUST LIMITED
GB-SC-SC033191,GB-COH-SC231400,SCOTTISH NATIONAL YOUTH JAZZ ORCHESTRA LIMITED
GB-SC-SC033223,GB-COH-SC229792,RHET FIFE COUNTRYSIDE INITIATIVE LIMITED
GB-SC-SC033235,GB-COH-SC234264,SPINAL CHORD PROJECTS
GB-SC-SC033272,GB-COH-SC181709,DUNDEE SCIENCE CENTRE
GB-SC-SC033298,GB-COH-SC233455,ADVOCACY ORKNEY
GB-SC-SC033300,GB-COH-SC234246,JEDBURGH COMMUNITY TRUST
GB-SC-SC033312,GB-COH-SC335769,HOPE FOR AUTISM
GB-SC-SC033315,GB-COH-SC233144,SWEETSCAR LIMITED
GB-SC-SC033343,GB-COH-SC234673,INVERNESS ICE CENTRE LIMITED
GB-SC-SC033344,GB-COH-SC231615,ASBESTOS ACTION (TAYSIDE)
GB-SC-SC033367,GB-COH-SC231403,SCORAIG COMMUNITY ASSOCIATION
GB-SC-SC033376,GB-COH-SC233775,TAIGH DHONNCHAIDH
GB-SC-SC033377,GB-COH-SC234270,NATIONAL THEATRE OF SCOTLAND
GB-SC-SC033383,GB-COH-SC234200,CUMBRAE COMMUNITY DEVELOPMENT COMPANY
GB-SC-SC033387,GB-COH-SC233409,SURGEONS HALL TRUST
GB-SC-SC033393,GB-COH-SC217376,ACHARACLE COMMUNITY COMPANY
GB-SC-SC033396,GB-COH-SC235671,CRANHILL DEVELOPMENT TRUST
GB-SC-SC033424,GB-COH-SC303487,POLLOKSHIELDS DEVELOPMENT AGENCY
GB-SC-SC033448,GB-COH-SC234500,ROYAL NORTHERN COUNTRYSIDE INITIATIVE
GB-SC-SC033491,GB-COH-SC236436,CARR GOMM
GB-SC-SC033499,GB-COH-SC228026,STRATHNAIRN COMMUNITY WOODLANDS
GB-SC-SC033676,GB-COH-SC238445,MUIRKIRK ENTERPRISE GROUP
GB-SC-SC033698,GB-COH-SC238030,ROUTES TO WORK LIMITED
GB-SC-SC033703,GB-COH-SC237798,RECYCLE-TO-CYCLE
GB-SC-SC033716,GB-COH-SC237857,AVIEMORE COMMUNITY ENTERPRISE COMPANY LTD
GB-SC-SC033726,GB-COH-SC238789,TIREE RURAL DEVELOPMENT LIMITED
GB-SC-SC033729,GB-COH-SC238982,BLAIRLOGIE COMMUNITY AND HERITAGE TRUST
GB-SC-SC033730,GB-COH-SC238333,DALBEATTIE COMMUNITY INITIATIVE
GB-SC-SC033733,GB-COH-SC238959,ABERDEEN PERFORMING ARTS
GB-SC-SC033772,GB-COH-SC329966,TRANSFORM FORTH VALLEY
GB-SC-SC033795,GB-COH-SC284126,NORTH LANARKSHIRE CARERS TOGETHER
GB-SC-SC033799,GB-COH-SC238588,EQUAL FUTURES
GB-SC-SC033825,GB-COH-SC239931,BUTE COMMUNITY MEDIA LIMITED
GB-SC-SC033827,GB-COH-SC234746,HOME BASICS (TWEEDDALE) COMPANY LIMITED
GB-SC-SC033833,GB-COH-SC240233,ARDLER VILLAGE TRUST COMPANY
GB-SC-SC033875,GB-COH-SC221948,ARGYLL AND BUTE CARE AND REPAIR
GB-SC-SC033876,GB-COH-SC241007,REIDVALE ADVENTURE PLAY ASSOCIATION LIMITED
GB-SC-SC033877,GB-COH-SC232849,NARCONON SCOTLAND
GB-SC-SC033880,GB-COH-SC239808,VETERANS SCOTLAND
GB-SC-SC033884,GB-COH-SC241244,KIDS AND ADULTS TOGETHER IN SIGHTHILL
GB-SC-SC033898,GB-COH-SC490998,RENFREWSHIRE LEISURE LIMITED
GB-SC-SC033900,GB-COH-SC381245,LAIRG & DISTRICT LEARNING CENTRE
GB-SC-SC033951,GB-COH-SC242242,HIV SCOTLAND
GB-SC-SC033976,GB-COH-SC241241,LOCHGOIL COMMUNITY TRUST LIMITED
GB-SC-SC034008,GB-COH-SC240119,BUCHAN DEVELOPMENT PARTNERSHIP
GB-SC-SC034037,GB-COH-SC243414,WEST DUNBARTONSHIRE ENVIRONMENT TRUST
GB-SC-SC034041,GB-COH-SC238574,BERNERAY DEVELOPMENT GROUP
GB-SC-SC034047,GB-COH-SC243691,THE GUIDELINES INTERNATIONAL NETWORK
GB-SC-SC034057,GB-COH-SC357100,EVOLUTION SKATE PARK SCOTLAND
GB-SC-SC034064,GB-COH-SC237311,MAVISBANK TRUST
GB-SC-SC034078,GB-COH-SC236105,GREENSPACE SCOTLAND
GB-SC-SC034082,GB-COH-SC456634,CAITHNESS ARCHAEOLOGICAL TRUST LIMITED
GB-SC-SC034085,GB-COH-SC343830,SCOTTISH SPORTS FUTURES
GB-SC-SC034104,GB-COH-SC242215,COUNCIL OF ETHNIC MINORITY VOLUNTARY SECTOR ORGANISATIONS - SCOTLAND
GB-SC-SC034113,GB-COH-SC234339,THE WILDLIFE INFORMATION CENTRE
GB-SC-SC034124,GB-COH-SC240857,WARD ROAD GYM SPORTS DEVELOPMENT (DUNDEE)
GB-SC-SC034132,GB-COH-SC246153,YWCA SCOTLAND
GB-SC-SC034152,GB-COH-SC246129,POLISH FAMILY SUPPORT CENTRE
GB-SC-SC034162,GB-COH-SC342994,FETTERANGUS COMMUNITY ASSOCIATION
GB-SC-SC034163,GB-COH-SC238724,SLOCKAVULLIN COMMUNITY GROUP
GB-SC-SC034182,GB-COH-SC245290,AL-MEEZAN
GB-SC-SC034197,GB-COH-SC245561,MOVING ON (INVERCLYDE)
GB-SC-SC034201,GB-COH-SC245379,GLASGOW EAST ARTS COMPANY LIMITED
GB-SC-SC034211,GB-COH-SC332413,STATION HOUSE MEDIA UNIT
GB-SC-SC034216,GB-COH-SC246290,LGBT HEALTHY LIVING CENTRE
GB-SC-SC034227,GB-COH-SC243577,LIVE BORDERS LIMITED
GB-SC-SC034235,GB-COH-SC245169,ARDENTINNY COMMUNITY TRUST LIMITED
GB-SC-SC034241,GB-COH-SC244743,RHET SCOTTISH BORDERS COUNTRYSIDE INITIATIVE
GB-SC-SC034247,GB-COH-SC248467,GLASGOW DISABILITY ALLIANCE
GB-SC-SC034253,GB-COH-SC246145,HEALTHY VALLEYS
GB-SC-SC034255,GB-COH-SC282281,KINTESSACK RESIDENTS ASSOCIATION
GB-SC-SC034256,GB-COH-SC247216,PARKINSON'S SELF HELP GROUP (NORTH LANARKSHIRE)
GB-SC-SC034261,GB-COH-SC248340,HILLCREST FUTURES LIMITED
GB-SC-SC034269,GB-COH-SC247536,MID-LIN DAY CARE LIMITED
GB-SC-SC034274,GB-COH-SC247669,JEDBURGH LEISURE FACILITIES TRUST
GB-SC-SC034287,GB-COH-SC247223,CAPSTONE PROJECTS
GB-SC-SC034306,GB-COH-SC248008,ROSEBURN AFTERSCHOOL CLUB LIMITED
GB-SC-SC034356,GB-COH-SC327960,CAITHNESS AND SUTHERLAND WOMEN'S AID
GB-SC-SC034359,GB-COH-SC236058,ROTHES COMMUNITY LIMITED
GB-SC-SC034374,GB-COH-SC441724,LARGS YOUTH THEATRE LTD
GB-SC-SC034376,GB-COH-SC250012,THE SOLWAY FIRTH PARTNERSHIP
GB-SC-SC034381,GB-COH-SC373767,THE DAISY PROJECT
GB-SC-SC034422,GB-COH-SC250565,STILL POINT PRODUCTIONS
GB-SC-SC034434,GB-COH-SC249676,LAIDE & AULTBEA COMMUNITY WOODLAND
GB-SC-SC034456,GB-COH-SC248459,MOSSNEUK OUT OF SCHOOL SERVICE
GB-SC-SC034460,GB-COH-SC244815,GILDED BALLOON FUTURES LIMITED
GB-SC-SC034461,GB-COH-SC305114,SOUTH WEST ROSS COMMUNITY CAR SCHEME
GB-SC-SC034473,GB-COH-SC225689,ADVICE DIRECT SCOTLAND LIMITED
GB-SC-SC034478,GB-COH-SC250643,HELP (ARGYLL AND BUTE) LIMITED
GB-SC-SC034484,GB-COH-SC330605,LOCHABER WOMEN'S AID
GB-SC-SC034488,GB-COH-SC250970,BUILT ENVIRONMENT FORUM SCOTLAND
GB-SC-SC034501,GB-COH-SC251575,LUWERO COMMUNITY PROJECTS LIMITED
GB-SC-SC034510,GB-COH-SC251723,FORTH VALLEY ADVOCACY
GB-SC-SC034511,GB-COH-SC250969,DUNBLANE DEVELOPMENT TRUST
GB-SC-SC034546,GB-COH-SC244623,CALA DIRECT MANAGEMENT SERVICES
GB-SC-SC034552,GB-COH-SC244628,CALA CSM
GB-SC-SC034553,GB-COH-SC244629,CALA INTEGRATED SERVICES
GB-SC-SC034557,GB-COH-SC246015,CALA OUT OF SCHOOL CARE
GB-SC-SC034569,GB-COH-SC355705,THE CALADH TRUST
GB-SC-SC034584,GB-COH-SC252526,WHEATLEY CARE
GB-SC-SC034605,GB-COH-SC253642,FRIENDS OF THE HOY KIRK
GB-SC-SC034635,GB-COH-SC248140,CLYDE SHOPMOBILITY
GB-SC-SC034656,GB-COH-SC380002,NORTH EAST ARTS TOURING LIMITED
GB-SC-SC034674,GB-COH-SC249269,SCOTTISH MUSIC CENTRE LIMITED
GB-SC-SC034720,GB-COH-SC298843,FIFE INTENSIVE REHABILITATION AND SUBSTANCE USE TEAM (FIRST) LIMITED
GB-SC-SC034737,GB-COH-SC345289,SCOTTISH FAMILIES AFFECTED BY ALCOHOL AND DRUGS
GB-SC-SC034750,GB-COH-SC254031,OPAL TRUST LIMITED
GB-SC-SC034791,GB-COH-SC221917,DISABLED PERSONS HOUSING SERVICE (ABERDEEN CITY)
GB-SC-SC034814,GB-COH-SC254491,RHET DUMFRIES AND GALLOWAY COUNTRYSIDE INITIATIVE
GB-SC-SC034818,GB-COH-SC255127,SHAPINSAY DEVELOPMENT TRUST
GB-SC-SC034821,GB-COH-SC252941,NEWMARKET GATEWAY TRUST
GB-SC-SC034825,GB-COH-SC256231,SUMMERSTON CHILDCARE LIMITED
GB-SC-SC034826,GB-COH-SC257126,COMMUNITY FOUNDATION FOR PLANETARY HEALING
GB-SC-SC034829,GB-COH-SC246279,BROADFORD AND STRATH COMMUNITY COMPANY
GB-SC-SC034834,GB-COH-SC256657,GOVAN HOME AND EDUCATION LINK PROJECT
GB-SC-SC034840,GB-COH-SC256473,RIGHT LINES PRODUCTIONS
GB-SC-SC034859,GB-COH-SC326213,COUNTRYSIDE LEARNING SCOTLAND
GB-SC-SC034873,GB-COH-SC251691,WILD THINGS! ENVIRONMENTAL EDUCATION IN ACTION
GB-SC-SC034875,GB-COH-SC256248,GLASGOW INTERNATIONAL PIPING FESTIVAL
GB-SC-SC034882,GB-COH-SC257496,SYMINGTON COMMUNITY PROJECTS LIMITED
GB-SC-SC034884,GB-COH-SC254743,BENMORE AND KILMUN COMMUNITY DEVELOPMENT TRUST
GB-SC-SC034885,GB-COH-SC255229,FURNITURE RECYCLING PROJECT ANGUS
GB-SC-SC034906,GB-COH-SC258157,VISUAL STATEMENT
GB-SC-SC034918,GB-COH-SC258726,CROFTAMIE COMMUNITY TRUST LIMITED
GB-SC-SC034921,GB-COH-SC258173,SCOTTISH MEDIATION
GB-SC-SC034960,GB-COH-SC258707,ARCHERFIELD WILDLIFE CENTRE LIMITED
GB-SC-SC034963,GB-COH-SC305621,AULD KIRK CHARITABLE TRUST
GB-SC-SC035007,GB-COH-SC263973,PATHFINDER GUIDE DOG PROGRAMME
GB-SC-SC035025,GB-COH-SC287964,SHOWCASE THE STREET
GB-SC-SC035036,GB-COH-SC340206,CLUED UP PROJECT
GB-SC-SC035037,GB-COH-SC261186,IMPACT FUNDING PARTNERS LTD
GB-SC-SC035045,GB-COH-SC260588,ORKNEY HYPERBARIC TRUST
GB-SC-SC035061,GB-COH-SC261084,CONNECT COMMUNITY TRUST LTD
GB-SC-SC035064,GB-COH-SC260224,EDINBURGH STUDENTS' CHARITIES APPEAL
GB-SC-SC035072,GB-COH-SC245981,DUNDEE STUDENT VILLAGES
GB-SC-SC035124,GB-COH-SC262558,C-CHANGE SCOTLAND
GB-SC-SC035125,GB-COH-SC262549,PARTNERS FOR INCLUSION
GB-SC-SC035128,GB-COH-SC260042,APEX CHURCH PETERHEAD
